run_id,fault_type,fault_category,severity,target_service,chaos_kind,injection_time,duration_seconds,text,label,confidence,split,pre_fault_baseline,source,dominant_log_signal,dominant_event_reason,warning_event_count,total_log_error_lines,cascade_depth
pod_kill__cartservice__0__238d84,pod_kill,pod,high,cartservice,PodChaos,2026-03-12T21:43:47.221215+00:00,30,"event_types: Killing, Scheduled, Pulled, Created, Started | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: Killing | dominant_log_signal: none",pod_kill,1.0,test,True,chaos_mesh,,Killing,0,0,0
network_latency_jitter__cartservice__0__5ebfe2,network_latency_jitter,network,medium,cartservice,NetworkChaos,2026-03-13T14:33:15.112321+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,1,0,0
network_latency_high__productcatalogservice__2__49b7d2,network_latency_high,network,high,productcatalogservice,NetworkChaos,2026-03-13T14:34:16.728191+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: high | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_high,1.0,test,True,chaos_mesh,,Failed,2,0,0
network_latency_jitter__cartservice__1__8feefe,network_latency_jitter,network,medium,cartservice,NetworkChaos,2026-03-13T14:34:48.734195+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,2,0,0
network_latency_high__paymentservice__0__908d55,network_latency_high,network,high,paymentservice,NetworkChaos,2026-03-13T14:35:50.395971+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: high | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_high,1.0,train,True,chaos_mesh,permission_denied,Failed,1,0,0
network_latency_jitter__cartservice__2__f73ac5,network_latency_jitter,network,medium,cartservice,NetworkChaos,2026-03-13T14:36:22.420499+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,test,True,chaos_mesh,,Failed,2,0,0
network_latency_high__paymentservice__1__1b32ff,network_latency_high,network,high,paymentservice,NetworkChaos,2026-03-13T14:37:27.217484+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: high | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_high,1.0,train,True,chaos_mesh,permission_denied,Failed,2,0,0
network_latency_jitter__frontend__0__7ff0fb,network_latency_jitter,network,medium,frontend,NetworkChaos,2026-03-13T14:38:02.274553+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,1,0,0
network_latency_high__paymentservice__2__e546f2,network_latency_high,network,high,paymentservice,NetworkChaos,2026-03-13T14:39:04.588422+00:00,120,"event_types: Failed, Updated | log_signals: resource_exhausted | fault_category: network | severity: high | metrics: none | pod_status_reason: Failed | dominant_log_signal: resource_exhausted",network_latency_high,1.0,test,True,chaos_mesh,resource_exhausted,Failed,2,0,0
network_latency_jitter__frontend__1__ff5c31,network_latency_jitter,network,medium,frontend,NetworkChaos,2026-03-13T14:39:42.236836+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,2,0,0
network_latency_jitter__cartservice__0__7887ef,network_latency_jitter,network,medium,cartservice,NetworkChaos,2026-03-13T14:40:38.990381+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,1,0,0
network_latency_jitter__frontend__2__f08282,network_latency_jitter,network,medium,frontend,NetworkChaos,2026-03-13T14:41:16.859050+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,test,True,chaos_mesh,permission_denied,Failed,2,0,0
network_latency_jitter__cartservice__1__b71853,network_latency_jitter,network,medium,cartservice,NetworkChaos,2026-03-13T14:42:13.540772+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,2,0,0
network_latency_jitter__checkoutservice__0__6be4f4,network_latency_jitter,network,medium,checkoutservice,NetworkChaos,2026-03-13T14:42:51.635026+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,1,0,0
network_latency_jitter__cartservice__2__a3c3f6,network_latency_jitter,network,medium,cartservice,NetworkChaos,2026-03-13T14:43:47.915021+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,test,True,chaos_mesh,,Failed,3,0,0
network_latency_jitter__checkoutservice__1__28be5b,network_latency_jitter,network,medium,checkoutservice,NetworkChaos,2026-03-13T14:44:26.093741+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,3,0,0
network_latency_jitter__frontend__0__9056d1,network_latency_jitter,network,medium,frontend,NetworkChaos,2026-03-13T14:45:22.474251+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,2,0,0
network_latency_jitter__checkoutservice__2__5b3814,network_latency_jitter,network,medium,checkoutservice,NetworkChaos,2026-03-13T14:46:00.521535+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,test,True,chaos_mesh,,Failed,3,0,0
network_latency_jitter__frontend__1__887bc1,network_latency_jitter,network,medium,frontend,NetworkChaos,2026-03-13T14:46:57.390822+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,2,0,0
network_latency_jitter__productcatalogservice__0__b8646f,network_latency_jitter,network,medium,productcatalogservice,NetworkChaos,2026-03-13T14:47:35.290119+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,1,0,0
network_latency_jitter__frontend__2__1b38d0,network_latency_jitter,network,medium,frontend,NetworkChaos,2026-03-13T14:48:32.506514+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: http_5xx",network_latency_jitter,1.0,test,True,chaos_mesh,http_5xx,Failed,2,0,0
network_latency_jitter__productcatalogservice__1__e8f4f1,network_latency_jitter,network,medium,productcatalogservice,NetworkChaos,2026-03-13T14:49:10.167517+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,2,0,0
network_latency_jitter__checkoutservice__0__5a4c70,network_latency_jitter,network,medium,checkoutservice,NetworkChaos,2026-03-13T14:50:07.735527+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,1,0,0
network_latency_jitter__productcatalogservice__2__6b9e71,network_latency_jitter,network,medium,productcatalogservice,NetworkChaos,2026-03-13T14:50:45.178312+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,test,True,chaos_mesh,,Failed,2,0,0
network_latency_jitter__checkoutservice__1__3b8d12,network_latency_jitter,network,medium,checkoutservice,NetworkChaos,2026-03-13T14:51:43.005682+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: http_5xx",network_latency_jitter,1.0,train,True,chaos_mesh,http_5xx,Failed,2,0,0
network_latency_jitter__paymentservice__0__b1496d,network_latency_jitter,network,medium,paymentservice,NetworkChaos,2026-03-13T14:52:20.492876+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,1,0,0
network_latency_jitter__checkoutservice__2__9c02dd,network_latency_jitter,network,medium,checkoutservice,NetworkChaos,2026-03-13T14:53:23.121095+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: http_5xx",network_latency_jitter,1.0,test,True,chaos_mesh,http_5xx,Failed,2,0,0
network_latency_jitter__paymentservice__1__7adeb2,network_latency_jitter,network,medium,paymentservice,NetworkChaos,2026-03-13T14:53:56.418264+00:00,120,"event_types: Failed, Updated | log_signals: resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: resource_exhausted",network_latency_jitter,1.0,train,True,chaos_mesh,resource_exhausted,Failed,2,0,0
network_latency_jitter__productcatalogservice__0__5fbf55,network_latency_jitter,network,medium,productcatalogservice,NetworkChaos,2026-03-13T14:54:59.607737+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,1,0,0
network_latency_jitter__paymentservice__2__56abfe,network_latency_jitter,network,medium,paymentservice,NetworkChaos,2026-03-13T14:55:33.143378+00:00,120,"event_types: Failed, Updated | log_signals: resource_exhausted, http_5xx | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: resource_exhausted",network_latency_jitter,1.0,test,True,chaos_mesh,resource_exhausted,Failed,2,0,0
network_latency_jitter__productcatalogservice__1__c86791,network_latency_jitter,network,medium,productcatalogservice,NetworkChaos,2026-03-13T14:56:36.396914+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,train,True,chaos_mesh,,Failed,2,0,0
network_packet_loss_low__cartservice__0__1e3d83,network_packet_loss_low,network,low,cartservice,NetworkChaos,2026-03-13T14:57:09.794307+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: low | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_packet_loss_low,1.0,train,True,chaos_mesh,,Failed,1,0,0
network_latency_jitter__productcatalogservice__2__0fec38,network_latency_jitter,network,medium,productcatalogservice,NetworkChaos,2026-03-13T14:58:12.839487+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_latency_jitter,1.0,test,True,chaos_mesh,,Failed,3,0,0
network_packet_loss_low__cartservice__1__b2455f,network_packet_loss_low,network,low,cartservice,NetworkChaos,2026-03-13T14:58:46.547494+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: low | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_packet_loss_low,1.0,train,True,chaos_mesh,,Failed,2,0,0
network_latency_jitter__paymentservice__0__1d34b6,network_latency_jitter,network,medium,paymentservice,NetworkChaos,2026-03-13T14:59:49.343995+00:00,120,"event_types: Failed, Updated | log_signals: permission_denied, resource_exhausted | fault_category: network | severity: medium | metrics: none | pod_status_reason: Failed | dominant_log_signal: permission_denied",network_latency_jitter,1.0,train,True,chaos_mesh,permission_denied,Failed,1,0,0
network_packet_loss_low__cartservice__2__b366b7,network_packet_loss_low,network,low,cartservice,NetworkChaos,2026-03-13T15:00:23.128711+00:00,120,"event_types: Failed, Updated | log_signals: none | fault_category: network | severity: low | metrics: none | pod_status_reason: Failed | dominant_log_signal: none",network_packet_loss_low,1.0,test,True,chaos_mesh,,Failed,3,0,0
